576321856166346752,0.08428706250371305
576321273594294272,0.07829926561791026
576324695420743680,0.07829926561791026
576330432750440448,0.07829926561791026
576336711376056320,0.07829926561791026
576339955598942208,0.07829926561791026
576378344377298944,0.07829926561791026
576321555384401920,0.07829926561791024
576327925869506560,0.07829926561791024
576336207203856385,0.07829926561791024
577894532194443264,0.07829926561791024
576321886575017984,0.07829926561791023
576341114610929664,0.07829926561791023
576342675290497024,0.07829926561791023
577258317942149120,5.923930129211097e-17
577284294051123201,3.738874578914913e-17
577283431089901568,3.731793526072962e-17
577287160329465856,3.7159791747259387e-17
577260238316830721,3.5424147017332346e-17
577282462788677634,3.467630915885743e-17
576796432730071040,2.742730641292243e-17
576797334530580480,2.124885387414867e-17
576807061830287360,1.786932020135625e-17
576798270518894592,1.6973464843195138e-17
576800982471962624,1.487114997583101e-17
576526712940310528,1.4411199144060677e-17
576801998739230720,1.4096954865111062e-17
576514586087714817,1.3580355610605118e-17
576611747982897152,1.2950928691320613e-17
576513463738109954,1.2610454900821154e-17
576513717212442625,1.1423519367190202e-17
576530311149932544,1.1389949931495031e-17
576517854268403713,1.0785700088981898e-17
576516280431337472,1.0416436296334997e-17
576800085947871232,9.320183619387744e-18
576798090155450368,8.886183796960584e-18
576755174531862529,7.836460816907672e-18
576756436321071104,6.991472907164548e-18
576809948425940992,5.269497290669939e-18
576809682947448832,5.0808003454927714e-18
576801403684937728,4.5206498532968855e-18
576799571210330112,3.951034366286135e-18
576757065089159169,2.982408627483773e-18
576812998418939904,2.8601842075249686e-18
576829262927413248,2.209534593962582e-18
576801654118428672,2.1200023433000487e-18
576281472778182656,1.9874150435129835e-18
576278902185705472,1.3285140540013363e-18
576830316372996096,1.273053670563759e-18
576851044715642881,9.508728860697144e-19
576324320735178752,8.6852286412999e-19
576323996028952576,6.487479648131505e-19
576813964375523328,6.211906674600021e-19
576435146632605696,8.541087205351448e-20
576833135326961664,5.039187985359857e-20
576348301940932608,1.9845567961378895e-20
576276947648405505,-0.0
576327374628917248,-6.001399475338617e-19
576848493337296896,-6.449003310502565e-19
576800961647284224,-1.0285927867536289e-18
576830686713217024,-1.0901821501332005e-18
576893187962224640,-1.3979178485484464e-18
576279839205818368,-1.4647971089062177e-18
576756801045139457,-2.21414260196785e-18
576758668026245120,-2.5667159268918036e-18
576802223864324096,-3.1543788421501483e-18
576846509632798720,-3.4241993840244354e-18
576847084579618816,-3.991156756000637e-18
576813541736517634,-5.4744481102033565e-18
576755963597746176,-6.4783729366256176e-18
576323086888361984,-8.271479889488838e-18
576352246394421249,-0.007258744001214333
576319832800555008,-0.09491877153533237
